# Data with a synthetic error
#  Period(s) Code GG_Lat GG_Lon X(m) Y(m) Z(m) Component Real Imag Error HxAzi HyAzi ExAzi EyAzi
>  Full_Impedance
>  exp(-i\omega t)
>  [V/m]/[T]
> 0.0
> 0.0 0.0
> 4 198
1.0000000e+01 006-008 0.0000 0.000 41000.000 41875.000 0.000 ZYX -3.1243150e+03 3.1644700e+03 1.5049545e+02
1.0000000e+01 006-008 0.0000 0.000 41000.000 41875.000 0.000 ZYY 6.6190080e+02 -1.5572620e+02 1.5049545e+02
1.0000000e+02 006-008 0.0000 0.000 41000.000 41875.000 0.000 ZXX -1.7263190e+02 1.3980810e+02 4.9626591e+01
1.0000000e+02 006-008 0.0000 0.000 41000.000 41875.000 0.000 ZXY 9.9511140e+02 -9.4539280e+02 4.9626591e+01
1.0000000e+02 006-008 0.0000 0.000 41000.000 41875.000 0.000 ZYX -9.7469150e+02 9.9774710e+02 4.9626591e+01
1.0000000e+02 006-008 0.0000 0.000 41000.000 41875.000 0.000 ZYY 2.5747230e+02 -1.8693150e+02 4.9626591e+01
1.0000000e+03 006-008 0.0000 0.000 41000.000 41875.000 0.000 ZXX -4.2359390e+01 5.6408350e+01 1.4209471e+01
1.0000000e+03 006-008 0.0000 0.000 41000.000 41875.000 0.000 ZXY 2.4481000e+02 -3.4011580e+02 1.4209471e+01
1.0000000e+03 006-008 0.0000 0.000 41000.000 41875.000 0.000 ZYX -2.3891520e+02 3.3861340e+02 1.4209471e+01
1.0000000e+03 006-008 0.0000 0.000 41000.000 41875.000 0.000 ZYY 6.3918420e+01 -8.2839060e+01 1.4209471e+01
1.0000000e+00 006-009 0.0000 0.000 41000.000 43750.000 0.000 ZXX -1.7361980e+02 -1.4771430e+02 4.4973582e+02
1.0000000e+00 006-009 0.0000 0.000 41000.000 43750.000 0.000 ZXY 7.8215170e+03 -9.0802360e+03 4.4973582e+02
1.0000000e+00 006-009 0.0000 0.000 41000.000 43750.000 0.000 ZYX -1.0370460e+04 1.0774970e+04 4.4973582e+02
1.0000000e+00 006-009 0.0000 0.000 41000.000 43750.000 0.000 ZYY 6.9816400e+01 1.9338650e+02 4.4973582e+02
1.0000000e+01 006-009 0.0000 0.000 41000.000 43750.000 0.000 ZXX -2.5853610e+02 8.3282900e+01 1.5213456e+02
1.0000000e+01 006-009 0.0000 0.000 41000.000 43750.000 0.000 ZXY 2.7803510e+03 -2.5145250e+03 1.5213456e+02
1.0000000e+01 006-009 0.0000 0.000 41000.000 43750.000 0.000 ZYX -3.3216410e+03 3.3617310e+03 1.5213456e+02
1.0000000e+01 006-009 0.0000 0.000 41000.000 43750.000 0.000 ZYY 3.8805690e+02 -3.1887520e+01 1.5213456e+02
1.0000000e+02 006-009 0.0000 0.000 41000.000 43750.000 0.000 ZXX -8.5458810e+01 6.9186100e+01 4.7818424e+01
1.0000000e+02 006-009 0.0000 0.000 41000.000 43750.000 0.000 ZXY 9.3897900e+02 -8.9374690e+02 4.7818424e+01
1.0000000e+02 006-009 0.0000 0.000 41000.000 43750.000 0.000 ZYX -1.0245900e+03 1.0550110e+03 4.7818424e+01
1.0000000e+02 006-009 0.0000 0.000 41000.000 43750.000 0.000 ZYY 1.5787170e+02 -1.0802180e+02 4.7818424e+01
1.0000000e+03 006-009 0.0000 0.000 41000.000 43750.000 0.000 ZXX -2.0781360e+01 2.7787140e+01 1.2199422e+01
1.0000000e+03 006-009 0.0000 0.000 41000.000 43750.000 0.000 ZXY 2.2928890e+02 -3.2130330e+02 1.2199422e+01
1.0000000e+03 006-009 0.0000 0.000 41000.000 43750.000 0.000 ZYX -2.5093470e+02 3.5634300e+02 1.2199422e+01
1.0000000e+03 006-009 0.0000 0.000 41000.000 43750.000 0.000 ZYY 3.8758110e+01 -5.0186390e+01 1.2199422e+01
1.0000000e+00 006-010 0.0000 0.000 41000.000 47500.000 0.000 ZXX -1.6534240e+01 -1.4499560e+01 4.4732950e+02
1.0000000e+00 006-010 0.0000 0.000 41000.000 47500.000 0.000 ZXY 7.5302920e+03 -9.0542850e+03 4.4732950e+02
1.0000000e+00 006-010 0.0000 0.000 41000.000 47500.000 0.000 ZYX -1.0648450e+04 1.0617910e+04 4.4732950e+02
1.0000000e+00 006-010 0.0000 0.000 41000.000 47500.000 0.000 ZYY -9.1366310e+00 2.9304390e+01 4.4732950e+02
1.0000000e+01 006-010 0.0000 0.000 41000.000 47500.000 0.000 ZXX 9.1379200e+00 2.1826550e+01 1.5438351e+02
1.0000000e+01 006-010 0.0000 0.000 41000.000 47500.000 0.000 ZXY 2.7113710e+03 -2.4469300e+03 1.5438351e+02
1.0000000e+01 006-010 0.0000 0.000 41000.000 47500.000 0.000 ZYX -3.4802290e+03 3.4800740e+03 1.5438351e+02
1.0000000e+01 006-010 0.0000 0.000 41000.000 47500.000 0.000 ZYY 8.5539930e+01 -4.0532760e+00 1.5438351e+02
1.0000000e+02 006-010 0.0000 0.000 41000.000 47500.000 0.000 ZXX 1.5449080e+01 -4.2851130e+00 5.0933766e+01
1.0000000e+02 006-010 0.0000 0.000 41000.000 47500.000 0.000 ZXY 9.1612500e+02 -8.7204340e+02 5.0933766e+01
1.0000000e+02 006-010 0.0000 0.000 41000.000 47500.000 0.000 ZYX -1.0644440e+03 1.0967840e+03 5.0933766e+01
1.0000000e+02 006-010 0.0000 0.000 41000.000 47500.000 0.000 ZYY 3.2745140e+01 -2.3247960e+01 5.0933766e+01
1.0000000e+03 006-010 0.0000 0.000 41000.000 47500.000 0.000 ZXX 4.5511530e+00 -4.7677990e+00 1.0572680e+01
1.0000000e+03 006-010 0.0000 0.000 41000.000 47500.000 0.000 ZXY 2.2116310e+02 -3.1393290e+02 1.0572680e+01
1.0000000e+03 006-010 0.0000 0.000 41000.000 47500.000 0.000 ZYX -2.6061120e+02 3.7014990e+02 1.0572680e+01
1.0000000e+03 006-010 0.0000 0.000 41000.000 47500.000 0.000 ZYY 7.2587240e+00 -1.0254060e+01 1.0572680e+01
1.0000000e+00 006-011 0.0000 0.000 41000.000 52500.000 0.000 ZXX 1.5962920e+02 1.7488650e+02 4.5092212e+02
1.0000000e+00 006-011 0.0000 0.000 41000.000 52500.000 0.000 ZXY 7.6928840e+03 -9.0005520e+03 4.5092212e+02
1.0000000e+00 006-011 0.0000 0.000 41000.000 52500.000 0.000 ZYX -1.0600990e+04 1.0739100e+04 4.5092212e+02
1.0000000e+00 006-011 0.0000 0.000 41000.000 52500.000 0.000 ZYY 8.0073230e+01 -5.1425660e+01 4.5092212e+02
1.0000000e+01 006-011 0.0000 0.000 41000.000 52500.000 0.000 ZXX 3.4666860e+02 -5.0334760e+01 1.5037555e+02
1.0000000e+01 006-011 0.0000 0.000 41000.000 52500.000 0.000 ZXY 2.7598980e+03 -2.4961640e+03 1.5037555e+02
1.0000000e+01 006-011 0.0000 0.000 41000.000 52500.000 0.000 ZYX -3.3114970e+03 3.4265570e+03 1.5037555e+02
1.0000000e+01 006-011 0.0000 0.000 41000.000 52500.000 0.000 ZYY -2.1294390e+02 -3.6507790e+01 1.5037555e+02
1.0000000e+02 006-011 0.0000 0.000 41000.000 52500.000 0.000 ZXX 1.4523780e+02 -9.6950320e+01 4.8358192e+01
1.0000000e+02 006-011 0.0000 0.000 41000.000 52500.000 0.000 ZXY 9.3400810e+02 -8.8661310e+02 4.8358192e+01
1.0000000e+02 006-011 0.0000 0.000 41000.000 52500.000 0.000 ZYX -1.0150440e+03 1.0534050e+03 4.8358192e+01
1.0000000e+02 006-011 0.0000 0.000 41000.000 52500.000 0.000 ZYY -1.0013730e+02 6.0025760e+01 4.8358192e+01
1.0000000e+03 006-011 0.0000 0.000 41000.000 52500.000 0.000 ZXX 3.7380150e+01 -4.6627450e+01 1.1513668e+01
1.0000000e+03 006-011 0.0000 0.000 41000.000 52500.000 0.000 ZXY 2.2351460e+02 -3.2061030e+02 1.1513668e+01
1.0000000e+03 006-011 0.0000 0.000 41000.000 52500.000 0.000 ZYX -2.4907280e+02 3.5408490e+02 1.1513668e+01
1.0000000e+03 006-011 0.0000 0.000 41000.000 52500.000 0.000 ZYY -2.5517020e+01 3.1710450e+01 1.1513668e+01
1.0000000e+00 006-012 0.0000 0.000 41000.000 56250.000 0.000 ZXX 8.5882160e+02 2.4767640e+02 4.5555011e+02
1.0000000e+00 006-012 0.0000 0.000 41000.000 56250.000 0.000 ZXY 8.4797540e+03 -9.1767020e+03 4.5555011e+02
1.0000000e+00 006-012 0.0000 0.000 41000.000 56250.000 0.000 ZYX -9.7908700e+03 1.1131960e+04 4.5555011e+02
1.0000000e+00 006-012 0.0000 0.000 41000.000 56250.000 0.000 ZYY -2.1930260e+02 -3.8640130e+02 4.5555011e+02
1.0000000e+01 006-012 0.0000 0.000 41000.000 56250.000 0.000 ZXX 8.1338960e+02 -2.5284530e+02 1.4411672e+02
1.0000000e+01 006-012 0.0000 0.000 41000.000 56250.000 0.000 ZXY 2.9665270e+03 -2.6835060e+03 1.4411672e+02
1.0000000e+01 006-012 0.0000 0.000 41000.000 56250.000 0.000 ZYX -2.8134020e+03 3.1158290e+03 1.4411672e+02
1.0000000e+01 006-012 0.0000 0.000 41000.000 56250.000 0.000 ZYY -6.0734160e+02 8.6330870e+01 1.4411672e+02
1.0000000e+02 006-012 0.0000 0.000 41000.000 56250.000 0.000 ZXX 3.1365520e+02 -2.2869050e+02 4.5887377e+01
1.0000000e+02 006-012 0.0000 0.000 41000.000 56250.000 0.000 ZXY 1.0105310e+03 -9.5151960e+02 4.5887377e+01
1.0000000e+02 006-012 0.0000 0.000 41000.000 56250.000 0.000 ZYX -8.7938890e+02 9.1992100e+02 4.5887377e+01
1.0000000e+02 006-012 0.0000 0.000 41000.000 56250.000 0.000 ZYY -2.4587830e+02 1.6892270e+02 4.5887377e+01
1.0000000e+03 006-012 0.0000 0.000 41000.000 56250.000 0.000 ZXX 7.9800560e+01 -1.0195870e+02 1.2629989e+01
1.0000000e+03 006-012 0.0000 0.000 41000.000 56250.000 0.000 ZXY 2.4164590e+02 -3.4705420e+02 1.2629989e+01
1.0000000e+03 006-012 0.0000 0.000 41000.000 56250.000 0.000 ZYX -2.1689400e+02 3.0829420e+02 1.2629989e+01
1.0000000e+03 006-012 0.0000 0.000 41000.000 56250.000 0.000 ZYY -6.0698340e+01 7.9308850e+01 1.2629989e+01
1.0000000e+00 006-013 0.0000 0.000 41000.000 58125.000 0.000 ZXX 2.2005210e+03 -1.6111380e+02 4.4837253e+02
1.0000000e+00 006-013 0.0000 0.000 41000.000 58125.000 0.000 ZXY 9.7747020e+03 -1.0026510e+04 4.4837253e+02
1.0000000e+00 006-013 0.0000 0.000 41000.000 58125.000 0.000 ZYX -8.1930800e+03 1.0646290e+04 4.4837253e+02
1.0000000e+00 006-013 0.0000 0.000 41000.000 58125.000 0.000 ZYY -1.2754620e+03 -2.6913870e+02 4.4837253e+02
1.0000000e+01 006-013 0.0000 0.000 41000.000 58125.000 0.000 ZXX 1.3995790e+03 -6.2275250e+02 1.4230466e+02
1.0000000e+01 006-013 0.0000 0.000 41000.000 58125.000 0.000 ZXY 3.3637640e+03 -3.0127280e+03 1.4230466e+02
1.0000000e+01 006-013 0.0000 0.000 41000.000 58125.000 0.000 ZYX -2.3917030e+03 2.6898530e+03 1.4230466e+02
1.0000000e+01 006-013 0.0000 0.000 41000.000 58125.000 0.000 ZYY -9.8891510e+02 3.5855660e+02 1.4230466e+02
1.0000000e+02 006-013 0.0000 0.000 41000.000 58125.000 0.000 ZXX 5.1663540e+02 -4.0083030e+02 4.6242780e+01
1.0000000e+02 006-013 0.0000 0.000 41000.000 58125.000 0.000 ZXY 1.1568710e+03 -1.0776970e+03 4.6242780e+01
1.0000000e+02 006-013 0.0000 0.000 41000.000 58125.000 0.000 ZYX -7.6905900e+02 7.9452500e+02 4.6242780e+01
1.0000000e+02 006-013 0.0000 0.000 41000.000 58125.000 0.000 ZYY -3.7339280e+02 2.8154120e+02 4.6242780e+01
1.0000000e+03 006-013 0.0000 0.000 41000.000 58125.000 0.000 ZXX 1.3062010e+02 -1.6976980e+02 1.1399956e+01
1.0000000e+03 006-013 0.0000 0.000 41000.000 58125.000 0.000 ZXY 2.7722180e+02 -3.9686550e+02 1.1399956e+01
1.0000000e+03 006-013 0.0000 0.000 41000.000 58125.000 0.000 ZYX -1.9066830e+02 2.6937580e+02 1.1399956e+01
1.0000000e+03 006-013 0.0000 0.000 41000.000 58125.000 0.000 ZYY -9.1134100e+01 1.2245240e+02 1.1399956e+01
1.0000000e+00 006-014 0.0000 0.000 41000.000 59375.000 0.000 ZXX 4.7100540e+03 -1.9954190e+03 4.4173044e+02
1.0000000e+00 006-014 0.0000 0.000 41000.000 59375.000 0.000 ZXY 1.2061470e+04 -1.2825560e+04 4.4173044e+02
1.0000000e+00 006-014 0.0000 0.000 41000.000 59375.000 0.000 ZYX -6.4457430e+03 8.8272010e+03 4.4173044e+02
1.0000000e+00 006-014 0.0000 0.000 41000.000 59375.000 0.000 ZYY -2.8586840e+03 7.2247570e+02 4.4173044e+02
1.0000000e+01 006-014 0.0000 0.000 41000.000 59375.000 0.000 ZXX 2.3448300e+03 -1.3620210e+03 1.4790596e+02
1.0000000e+01 006-014 0.0000 0.000 41000.000 59375.000 0.000 ZXY 4.1863520e+03 -3.7473640e+03 1.4790596e+02
1.0000000e+01 006-014 0.0000 0.000 41000.000 59375.000 0.000 ZYX -2.0841090e+03 2.1972390e+03 1.4790596e+02
1.0000000e+01 006-014 0.0000 0.000 41000.000 59375.000 0.000 ZYY -1.4113710e+03 7.7471030e+02 1.4790596e+02
1.0000000e+02 006-014 0.0000 0.000 41000.000 59375.000 0.000 ZXX 8.3793370e+02 -6.9051010e+02 4.9817697e+01
1.0000000e+02 006-014 0.0000 0.000 41000.000 59375.000 0.000 ZXY 1.4505400e+03 -1.3450050e+03 4.9817697e+01
1.0000000e+02 006-014 0.0000 0.000 41000.000 59375.000 0.000 ZYX -6.9173830e+02 6.8726170e+02 4.9817697e+01
1.0000000e+02 006-014 0.0000 0.000 41000.000 59375.000 0.000 ZYY -5.0909770e+02 4.1536850e+02 4.9817697e+01
1.0000000e+03 006-014 0.0000 0.000 41000.000 59375.000 0.000 ZXX 2.1042990e+02 -2.7844070e+02 1.0990238e+01
1.0000000e+03 006-014 0.0000 0.000 41000.000 59375.000 0.000 ZXY 3.4762450e+02 -4.9719350e+02 1.0990238e+01
1.0000000e+03 006-014 0.0000 0.000 41000.000 59375.000 0.000 ZYX -1.7218820e+02 2.4016210e+02 1.0990238e+01
1.0000000e+03 006-014 0.0000 0.000 41000.000 59375.000 0.000 ZYY -1.2308280e+02 1.6946470e+02 1.0990238e+01
1.0000000e+00 006-015 0.0000 0.000 41000.000 60625.000 0.000 ZXX 6.3612100e+03 -2.3569860e+03 1.1206243e+03
1.0000000e+00 006-015 0.0000 0.000 41000.000 60625.000 0.000 ZXY 1.7310130e+04 -2.1300510e+04 1.1206243e+03
1.0000000e+00 006-015 0.0000 0.000 41000.000 60625.000 0.000 ZYX -2.8951830e+04 3.1183870e+04 1.1206243e+03
1.0000000e+00 006-015 0.0000 0.000 41000.000 60625.000 0.000 ZYY -1.4973420e+04 6.3638530e+03 1.1206243e+03
1.0000000e+01 006-015 0.0000 0.000 41000.000 60625.000 0.000 ZXX 3.0367230e+03 -1.7904440e+03 3.9146623e+02
1.0000000e+01 006-015 0.0000 0.000 41000.000 60625.000 0.000 ZXY 5.9414630e+03 -5.6678360e+03 3.9146623e+02
1.0000000e+01 006-015 0.0000 0.000 41000.000 60625.000 0.000 ZYX -1.0309180e+04 9.3596560e+03 3.9146623e+02
1.0000000e+01 006-015 0.0000 0.000 41000.000 60625.000 0.000 ZYY -6.7050410e+03 4.1139740e+03 3.9146623e+02
1.0000000e+02 006-015 0.0000 0.000 41000.000 60625.000 0.000 ZXX 1.0699890e+03 -8.9160680e+02 1.3352348e+02
1.0000000e+02 006-015 0.0000 0.000 41000.000 60625.000 0.000 ZXY 2.0406710e+03 -1.9380220e+03 1.3352348e+02
1.0000000e+02 006-015 0.0000 0.000 41000.000 60625.000 0.000 ZYX -3.4658000e+03 3.2726770e+03 1.3352348e+02
1.0000000e+02 006-015 0.0000 0.000 41000.000 60625.000 0.000 ZYY -2.3887530e+03 2.0040430e+03 1.3352348e+02
1.0000000e+03 006-015 0.0000 0.000 41000.000 60625.000 0.000 ZXX 2.6758450e+02 -3.5584100e+02 3.3070462e+01
1.0000000e+03 006-015 0.0000 0.000 41000.000 60625.000 0.000 ZXY 4.8620230e+02 -7.0238830e+02 3.3070462e+01
1.0000000e+03 006-015 0.0000 0.000 41000.000 60625.000 0.000 ZYX -8.6031330e+02 1.1856550e+03 3.3070462e+01
1.0000000e+03 006-015 0.0000 0.000 41000.000 60625.000 0.000 ZYY -5.7458810e+02 7.9894770e+02 3.3070462e+01
1.0000000e+00 006-016 0.0000 0.000 41000.000 61875.000 0.000 ZXX 5.5293480e+03 -1.2196300e+03 1.1849253e+03
1.0000000e+00 006-016 0.0000 0.000 41000.000 61875.000 0.000 ZXY 2.2634340e+04 -3.2179680e+04 1.1849253e+03
1.0000000e+00 006-016 0.0000 0.000 41000.000 61875.000 0.000 ZYX -2.4858500e+04 2.8943620e+04 1.1849253e+03
1.0000000e+00 006-016 0.0000 0.000 41000.000 61875.000 0.000 ZYY -1.0036550e+04 3.9290020e+03 1.1849253e+03
1.0000000e+01 006-016 0.0000 0.000 41000.000 61875.000 0.000 ZXX 2.8427220e+03 -1.5443850e+03 4.0035516e+02
1.0000000e+01 006-016 0.0000 0.000 41000.000 61875.000 0.000 ZXY 7.5357710e+03 -7.8150130e+03 4.0035516e+02
1.0000000e+01 006-016 0.0000 0.000 41000.000 61875.000 0.000 ZYX -8.5781110e+03 8.1897190e+03 4.0035516e+02
1.0000000e+01 006-016 0.0000 0.000 41000.000 61875.000 0.000 ZYY -4.5171250e+03 2.7392030e+03 4.0035516e+02
1.0000000e+02 006-016 0.0000 0.000 41000.000 61875.000 0.000 ZXX 9.9980670e+02 -8.2298600e+02 1.3526861e+02
1.0000000e+02 006-016 0.0000 0.000 41000.000 61875.000 0.000 ZXY 2.5561540e+03 -2.5079920e+03 1.3526861e+02
1.0000000e+02 006-016 0.0000 0.000 41000.000 61875.000 0.000 ZYX -2.8609790e+03 2.7539990e+03 1.3526861e+02
1.0000000e+02 006-016 0.0000 0.000 41000.000 61875.000 0.000 ZYY -1.5957390e+03 1.3443250e+03 1.3526861e+02
1.0000000e+03 006-016 0.0000 0.000 41000.000 61875.000 0.000 ZXX 2.4942670e+02 -3.3115900e+02 3.4377724e+01
1.0000000e+03 006-016 0.0000 0.000 41000.000 61875.000 0.000 ZXY 6.0544550e+02 -8.8554870e+02 3.4377724e+01
1.0000000e+03 006-016 0.0000 0.000 41000.000 61875.000 0.000 ZYX -7.0788800e+02 9.8260800e+02 3.4377724e+01
1.0000000e+03 006-016 0.0000 0.000 41000.000 61875.000 0.000 ZYY -3.8242080e+02 5.3321200e+02 3.4377724e+01
1.0000000e+00 006-017 0.0000 0.000 41000.000 63750.000 0.000 ZXX 3.4913730e+03 -3.0452050e+02 1.1781786e+03
1.0000000e+00 006-017 0.0000 0.000 41000.000 63750.000 0.000 ZXY 2.5706630e+04 -3.9573390e+04 1.1781786e+03
1.0000000e+00 006-017 0.0000 0.000 41000.000 63750.000 0.000 ZYX -2.1603770e+04 2.7921090e+04 1.1781786e+03
1.0000000e+00 006-017 0.0000 0.000 41000.000 63750.000 0.000 ZYY -5.4273790e+03 1.8430080e+03 1.1781786e+03
1.0000000e+01 006-017 0.0000 0.000 41000.000 63750.000 0.000 ZXX 2.0124320e+03 -9.8368160e+02 3.7748627e+02
1.0000000e+01 006-017 0.0000 0.000 41000.000 63750.000 0.000 ZXY 8.0910090e+03 -9.0358010e+03 3.7748627e+02
1.0000000e+01 006-017 0.0000 0.000 41000.000 63750.000 0.000 ZYX -7.1027820e+03 7.2693300e+03 3.7748627e+02
1.0000000e+01 006-017 0.0000 0.000 41000.000 63750.000 0.000 ZYY -2.5722720e+03 1.4715510e+03 3.7748627e+02
1.0000000e+02 006-017 0.0000 0.000 41000.000 63750.000 0.000 ZXX 7.1343990e+02 -5.7566570e+02 1.2775512e+02
1.0000000e+02 006-017 0.0000 0.000 41000.000 63750.000 0.000 ZXY 2.7219600e+03 -2.7439750e+03 1.2775512e+02
1.0000000e+02 006-017 0.0000 0.000 41000.000 63750.000 0.000 ZYX -2.3600430e+03 2.3230990e+03 1.2775512e+02
1.0000000e+02 006-017 0.0000 0.000 41000.000 63750.000 0.000 ZYY -9.1520350e+02 7.6065720e+02 1.2775512e+02
1.0000000e+03 006-017 0.0000 0.000 41000.000 63750.000 0.000 ZXX 1.7792940e+02 -2.3517610e+02 3.2445415e+01
1.0000000e+03 006-017 0.0000 0.000 41000.000 63750.000 0.000 ZXY 6.4341490e+02 -9.4894660e+02 3.2445415e+01
1.0000000e+03 006-017 0.0000 0.000 41000.000 63750.000 0.000 ZYX -5.8304660e+02 8.1517690e+02 3.2445415e+01
1.0000000e+03 006-017 0.0000 0.000 41000.000 63750.000 0.000 ZYY -2.1982560e+02 3.0481880e+02 3.2445415e+01
1.0000000e+00 006-018 0.0000 0.000 41000.000 67500.000 0.000 ZXX 1.0033630e+03 1.7193450e+02 1.1783014e+03
1.0000000e+00 006-018 0.0000 0.000 41000.000 67500.000 0.000 ZXY 2.8183210e+04 -4.4945930e+04 1.1783014e+03
1.0000000e+00 006-018 0.0000 0.000 41000.000 67500.000 0.000 ZYX -1.9710460e+04 2.7920540e+04 1.1783014e+03
1.0000000e+00 006-018 0.0000 0.000 41000.000 67500.000 0.000 ZYY -1.6842930e+03 4.0482670e+02 1.1783014e+03
1.0000000e+01 006-018 0.0000 0.000 41000.000 67500.000 0.000 ZXX 8.2382700e+02 -2.8970800e+02 3.4955673e+02
1.0000000e+01 006-018 0.0000 0.000 41000.000 67500.000 0.000 ZXY 8.2557910e+03 -9.8937070e+03 3.4955673e+02
1.0000000e+01 006-018 0.0000 0.000 41000.000 67500.000 0.000 ZYX -5.9778140e+03 6.6914170e+03 3.4955673e+02
1.0000000e+01 006-018 0.0000 0.000 41000.000 67500.000 0.000 ZYY -9.2463740e+02 4.4202570e+02 3.4955673e+02
